20, 780.377315, 177.432478, 108.966522, 58.966522, 10.196337, 6.330981, 1.000001, 1.000001, 1.000001
21, 855.511959, 221.567122, 95.432478, 51.831271, 34.567122, 1.000000, 1.000000, 1.000000, 1.000000
22, 902.376708, 240.431871, 107.831271, 49.234979, 33.831271, 1.000001, 1.000001, 1.000001, 1.000001
23, 876.703303, 185.758466, 73.157866, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
24, 905.252307, 203.462508, 54.861908, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
25, 961.407345, 198.307470, 59.307470, 6.706870, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
26, 981.835910, 206.777941, 54.177341, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
27, 1035.722778, 223.891073, 64.290473, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
28, 1056.047752, 227.102915, 41.102915, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
29, 1075.151472, 203.206635, 26.606035, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
30, 1120.102328, 230.157491, 27.556891, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
31, 1148.677516, 211.732679, 7.732679, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
32, 1186.007038, 225.062201, 1.461601, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
33, 1217.702724, 227.757887, 1.157287, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
34, 1239.490515, 211.545678, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
35, 1270.308201, 229.363364, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
36, 1328.407567, 241.462730, 1.862130, 1.099368, 1.099368, 1.099368, 1.099368, 1.099368, 1.099368
37, 1280.838201, 164.893364, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
38, 1318.856392, 166.911555, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
39, 1352.927362, 181.982525, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
40, 1295.277854, 80.333017, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
41, 1297.232309, 65.287472, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
42, 1336.306461, 74.361624, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003
43, 1345.438546, 78.493709, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
44, 1384.001160, 65.056323, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
45, 1348.523269, 29.406667, 1.828237, 1.828237, 1.828237, 1.828237, 1.828237, 1.828237, 1.828237
46, 1421.351504, 22.578432, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
47, 1419.157504, 27.212667, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
48, 1419.687152, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
49, 1459.965011, 3.020174, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
50, 1492.306495, 10.042602, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
51, 1545.987439, 24.619345, 1.334144, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
52, 1606.299153, 70.354316, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
53, 1642.060635, 58.373485, 24.352613, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
54, 1688.317622, 93.372785, 34.754142, 22.011129, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
55, 1706.880119, 76.192969, 6.892682, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
56, 1745.497315, 93.552478, 24.532306, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
57, 1806.645640, 108.958490, 28.339147, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
58, 1841.300286, 95.762235, 13.312849, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
59, 1864.449385, 128.355449, 11.484376, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
60, 1860.593404, 91.906254, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
61, 1886.049134, 67.104297, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
62, 1962.442039, 114.754889, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
63, 1981.175190, 101.230353, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
64, 2033.562354, 124.875204, 11.120317, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
65, 2091.895175, 140.950338, 13.846043, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
66, 2158.733683, 181.046533, 38.558494, 11.684551, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
67, 2220.210771, 202.265934, 65.600305, 33.035582, 6.161639, 1.000000, 1.000000, 1.000000, 1.000000
68, 2281.649437, 232.962287, 61.768734, 42.087084, 23.474248, 1.000001, 1.000001, 1.000001, 1.000001
69, 2326.991120, 252.046283, 78.815931, 41.095946, 30.428767, 11.815931, 1.000001, 1.000001, 1.000001
70, 2356.730555, 259.043405, 76.292052, 32.681423, 6.446010, 11.168202, 1.000001, 1.000001, 1.000001
71, 2409.341184, 265.396347, 91.681423, 47.165995, 21.835381, 5.446010, 1.000001, 1.000001, 1.000001
72, 2464.092084, 305.404934, 85.916895, 26.789311, 9.084962, 1.000001, 1.000001, 1.000001, 1.000001
73, 2519.684485, 298.739648, 109.598183, 45.529731, 14.042952, 1.000001, 1.000001, 1.000001, 1.000001
74, 2585.647315, 353.960165, 109.635353, 50.598183, 5.509296, 1.368865, 1.368865, 1.368865, 1.368865
75, 2630.016179, 364.071342, 133.840990, 72.840990, 32.121005, 1.000000, 1.000000, 1.000000, 1.000000
76, 2678.475398, 397.788248, 153.426266, 52.604216, 38.580224, 27.913045, 1.828084, 1.828084, 1.828084
77, 2742.236667, 407.291830, 140.478159, 91.580224, 19.604216, 1.000002, 12.506113, 1.000001, 1.000001
78, 2778.653348, 424.966198, 169.187535, 87.674314, 21.001243, 3.006034, 1.000001, 1.000001, 1.000001
79, 2826.176432, 436.231595, 173.127300, 72.001243, 47.674314, 25.341493, 1.000002, 1.000002, 1.000002
80, 2763.788007, 366.266162, 79.161867, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
81, 2819.210999, 361.100857, 76.612818, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
82, 2836.844084, 383.899247, 71.794952, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
83, 2874.219197, 373.532047, 85.170065, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
84, 2913.314677, 391.369840, 59.139488, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
85, 2877.144605, 309.457455, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
86, 2877.632866, 292.688029, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
87, 2919.485141, 298.797991, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
88, 2914.436511, 250.491674, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
89, 2964.711576, 285.024426, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
90, 3013.456083, 300.511246, 1.744509, 1.744509, 1.744509, 1.744509, 1.744509, 1.744509, 1.744509
91, 3025.109620, 282.422470, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
92, 2985.845341, 213.900504, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
93, 2980.146458, 182.459308, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
94, 2927.914924, 98.970087, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
95, 2970.671971, 115.984821, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
96, 3006.889802, 128.944965, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
97, 3054.870562, 135.183412, 13.955640, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
98, 3123.395999, 170.451162, 13.724029, 7.481077, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
99, 3183.863594, 193.176444, 31.973793, 3.191624, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
100, 3232.081181, 210.136344, 51.166259, 11.191380, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
101, 3214.099993, 172.412843, 10.662432, 1.452241, 1.452241, 1.452241, 1.452241, 1.452241, 1.452241
102, 3292.552233, 191.607396, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
103, 3225.153101, 78.413921, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
104, 3248.358758, 120.465951, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
105, 3271.691114, 101.746277, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
106, 3282.141652, 55.454502, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
107, 3286.929399, 25.385124, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
108, 3309.072274, 47.984562, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
109, 3332.049988, 48.362838, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
110, 3356.269672, 23.324835, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
111, 3348.700222, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
112, 3404.515623, 8.570786, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
113, 3410.325138, 1.624917, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
114, 3443.554035, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
115, 3437.937003, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
116, 3477.148095, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
117, 3553.785320, 35.848318, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
118, 3584.751956, 53.603862, 11.814954, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
119, 3645.471644, 64.534642, 29.686325, 9.534642, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
120, 3646.136464, 52.693177, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
121, 3698.630179, 53.988370, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
122, 3710.980322, 65.043320, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
123, 3746.606645, 52.458551, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
124, 3790.009614, 29.433048, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
125, 3790.581142, 93.072612, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
126, 3828.646990, 58.972022, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
127, 3887.909024, 67.498896, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
128, 3896.513065, 67.576063, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
129, 3924.215741, 47.067647, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
130, 3980.330882, 92.393880, 1.000002, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
131, 4054.105486, 101.957392, 24.592423, 1.000002, 1.000002, 1.000001, 1.000001, 1.000001, 1.000001
132, 4118.886850, 163.054800, 47.671111, 16.373787, 1.000001, 1.000002, 1.000002, 1.000002, 1.000002
133, 4186.202894, 157.949848, 62.872014, 43.987155, 12.689831, 1.000001, 1.000001, 1.000001, 1.000001
134, 4239.707432, 216.559338, 80.194369, 56.601947, 38.491693, 7.194369, 1.000001, 1.000001, 1.000001
135, 4297.451996, 216.514994, 40.626853, 2.444670, 1.000001, 35.236257, 3.938933, 1.000001, 1.000001
136, 4301.957733, 201.809639, 106.236257, 54.346511, 53.346511, 1.000001, 1.000001, 1.000001, 1.000001
137, 4270.977343, 149.040341, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
138, 4339.532140, 160.384046, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
139, 4395.367019, 184.548013, 25.151280, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
140, 4434.696107, 214.430017, 25.163968, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
141, 4374.185772, 121.738638, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
142, 4424.675640, 124.037678, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
143, 4464.400744, 161.463742, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
144, 4515.449711, 161.301617, 38.263940, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
145, 4493.455782, 107.518780, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
146, 4536.913812, 135.765718, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
147, 4482.623710, 33.686708, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
148, 4532.137251, 57.989157, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
149, 4578.141130, 74.204128, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
150, 4601.740588, 80.592494, 18.116879, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
151, 4656.194473, 95.257471, 21.057223, 15.570764, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
152, 4713.306553, 125.158459, 12.169303, 11.169303, 5.682844, 1.000001, 1.000001, 1.000001, 1.000001
153, 4752.639061, 120.702059, 31.015352, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
154, 4780.699284, 133.551190, 9.569612, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
155, 4838.706862, 137.769860, 15.562034, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
156, 4883.815800, 179.667706, 36.192091, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
157, 4869.627422, 115.690420, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
158, 4935.806532, 154.658438, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
159, 4962.853896, 155.916894, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
160, 5006.666466, 154.518372, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
161, 5059.284599, 191.347597, 5.657178, 3.404881, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
162, 5120.032302, 204.884208, 34.178407, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
163, 5174.689246, 249.752244, 49.022781, 31.835351, 1.061825, 1.000001, 1.000001, 1.000001, 1.000001
164, 5203.422087, 229.273993, 33.794666, 18.755622, 1.568192, 1.000001, 1.000001, 1.000001, 1.000001
165, 5238.029308, 204.324752, 38.175413, 7.401887, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
166, 5255.472846, 258.092306, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
167, 5274.932902, 223.784808, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
168, 5341.525643, 225.588641, 5.671748, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
169, 5361.614365, 245.466271, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003
170, 5294.830750, 120.682656, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003
171, 5354.439797, 175.291703, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
172, 5385.771275, 158.623181, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003, 1.000003
173, 5385.509976, 139.361882, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
174, 5435.926605, 153.778511, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
175, 5487.529672, 178.381578, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
176, 5476.511026, 135.362932, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
177, 5488.398556, 112.250462, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
178, 5486.264081, 106.115987, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
179, 5526.261349, 93.113255, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002, 1.000002
180, 5576.105762, 134.223571, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
181, 5624.371665, 140.957668, 27.107586, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
182, 5667.374193, 163.319500, 23.361833, 16.206247, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
183, 5720.467594, 177.226099, 40.112846, 25.110114, 1.203515, 1.000001, 1.000001, 1.000001, 1.000001
184, 5752.081748, 191.822600, 22.817669, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
185, 5803.970694, 194.933654, 39.864933, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
186, 5842.565664, 230.417570, 42.304317, 20.304317, 1.000001, 1.000001, 1.000001, 1.000001, 1.000001
187, 5870.374699, 203.226605, 31.110620, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
188, 5917.203919, 242.055825, 31.098158, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
189, 5961.051400, 236.903306, 40.790053, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
190, 6015.586511, 281.438417, 60.322432, 14.325164, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
191, 6027.615269, 238.467175, 17.509508, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
192, 6077.400433, 278.252339, 27.139086, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
193, 6118.421655, 280.273561, 59.090736, 2.935150, 1.774842, 1.774842, 1.774842, 1.774842, 1.774842
194, 6187.196497, 319.048403, 49.157576, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
195, 6204.801132, 317.653038, 36.539785, 10.400699, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
196, 6244.496605, 319.348511, 59.390844, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
197, 6289.327589, 349.179495, 61.063510, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
198, 6313.827391, 343.679297, 47.566044, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
199, 6350.883980, 357.735886, 67.778219, 5.483547, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
200, 6387.226771, 356.078677, 50.308589, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
201, 6456.569936, 384.421842, 44.962692, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
202, 6472.380980, 394.232886, 63.275219, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
203, 6513.876730, 378.728636, 44.615383, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
204, 6511.905990, 372.757896, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000
205, 6516.536095, 312.388001, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
206, 6580.325733, 362.239604, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
207, 6619.387698, 366.177639, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
208, 6624.139973, 310.795826, 3.814239, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
209, 6624.943920, 366.991879, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998
210, 6603.868143, 293.902460, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
211, 6671.050554, 289.720049, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
212, 6719.396266, 342.248172, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
213, 6739.862701, 305.714607, 7.029724, 5.205906, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998
214, 6811.256461, 361.108367, 15.388317, 2.557847, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
215, 6851.425991, 364.277897, 6.812146, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
216, 6874.714347, 379.566253, 30.318080, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
217, 6942.467532, 386.319438, 32.599388, 22.416977, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998
218, 6896.216958, 330.729031, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
219, 6951.877125, 328.068864, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
220, 6925.668952, 265.670075, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
221, 6945.818169, 304.520858, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
222, 6949.476487, 252.661603, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
223, 6982.809697, 269.328393, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
224, 6952.377291, 176.536548, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
225, 6972.684642, 222.229197, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
226, 7014.666911, 218.518817, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
227, 7075.615332, 221.467238, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
228, 7070.746426, 207.598332, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
229, 7108.206729, 189.058635, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998
230, 7151.467912, 229.319818, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
231, 7209.908710, 223.760616, 14.162283, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
232, 7233.370619, 229.893626, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
233, 7283.041720, 246.222525, 0.999998, 1.362227, 1.362227, 1.362227, 1.362227, 1.362227, 1.362227
234, 7343.403949, 290.255855, 19.657522, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998
235, 7340.289166, 241.141072, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
236, 7384.346113, 280.198019, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
237, 7431.771934, 275.623840, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
238, 7478.334228, 301.186134, 9.045061, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
239, 7490.358573, 275.210479, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
240, 7515.748317, 263.600223, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
241, 7568.500338, 280.352244, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999, 0.999999
242, 7567.424991, 258.276897, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998
243, 7613.925935, 264.777841, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998
244, 7650.901694, 294.753600, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998
245, 7722.132364, 297.984270, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998, 0.999998
